Name,%GC,Common Name,Description,Imported From: Filename,Imported From: Path,Sequence Length,Size,collection_date,country,isolate,isolation_source,lab_host,serotype,strain
KM921866,56.2%,FMDV-O,"Foot-and-mouth disease virus - type O isolate NEP/7/2014 VP1 gene, partial cds",VP1.gb,/home/max/Dropbox/FMDV_AMERICA/REPO/DATA/SEQUENCES/data_aquisition,639,8 KB,07-Jan-2014,Nepal: Ilam,NEP/7/2014,,,O,
KM921867,56.2%,FMDV-O,"Foot-and-mouth disease virus - type O isolate NEP/8/2014 VP1 gene, partial cds",VP1.gb,/home/max/Dropbox/FMDV_AMERICA/REPO/DATA/SEQUENCES/data_aquisition,639,8 KB,07-Jan-2014,Nepal: Ilam,NEP/8/2014,,,O,
KM921868,56.5%,FMDV-O,"Foot-and-mouth disease virus - type O isolate NEP/9/2014 VP1 gene, partial cds",VP1.gb,/home/max/Dropbox/FMDV_AMERICA/REPO/DATA/SEQUENCES/data_aquisition,639,8 KB,07-Jan-2014,Nepal: Jhapa,NEP/9/2014,,,O,
KM921869,56.7%,FMDV-O,"Foot-and-mouth disease virus - type O isolate SAU/1/2013 VP1 gene, partial cds",VP1.gb,/home/max/Dropbox/FMDV_AMERICA/REPO/DATA/SEQUENCES/data_aquisition,639,9 KB,07-Aug-2013,Saudi Arabia: Al Kharj,SAU/1/2013,,,O,
KM921870,56.8%,FMDV-O,"Foot-and-mouth disease virus - type O isolate SAU/3/2013 VP1 gene, partial cds",VP1.gb,/home/max/Dropbox/FMDV_AMERICA/REPO/DATA/SEQUENCES/data_aquisition,639,9 KB,07-Aug-2013,Saudi Arabia: Al Kharj,SAU/3/2013,,,O,
KM921871,56.8%,FMDV-O,"Foot-and-mouth disease virus - type O isolate SAU/4/2013 VP1 gene, partial cds",VP1.gb,/home/max/Dropbox/FMDV_AMERICA/REPO/DATA/SEQUENCES/data_aquisition,639,9 KB,07-Aug-2013,Saudi Arabia: Al Kharj,SAU/4/2013,,,O,
KM921872,56.5%,FMDV-O,"Foot-and-mouth disease virus - type O isolate SAU/6/2013 VP1 gene, partial cds",VP1.gb,/home/max/Dropbox/FMDV_AMERICA/REPO/DATA/SEQUENCES/data_aquisition,639,8 KB,22-Nov-2013,Saudi Arabia: Dhurma,SAU/6/2013,,,O,
KM921873,56.5%,FMDV-O,"Foot-and-mouth disease virus - type O isolate SAU/7/2013 VP1 gene, partial cds",VP1.gb,/home/max/Dropbox/FMDV_AMERICA/REPO/DATA/SEQUENCES/data_aquisition,639,8 KB,27-Nov-2013,Saudi Arabia: Dhurma,SAU/7/2013,,,O,
KM921874,56.5%,FMDV-O,"Foot-and-mouth disease virus - type O isolate SAU/8/2013 VP1 gene, partial cds",VP1.gb,/home/max/Dropbox/FMDV_AMERICA/REPO/DATA/SEQUENCES/data_aquisition,639,8 KB,27-Nov-2013,Saudi Arabia: Dhurma,SAU/8/2013,,,O,
KM921875,56.7%,FMDV-O,"Foot-and-mouth disease virus - type O isolate SAU/1/2014 VP1 gene, partial cds",VP1.gb,/home/max/Dropbox/FMDV_AMERICA/REPO/DATA/SEQUENCES/data_aquisition,639,9 KB,12-Feb-2014,Saudi Arabia: Al Kharj,SAU/1/2014,,,O,
KM921876,54.7%,FMDV-O,"Foot-and-mouth disease virus - type O isolate UAE/4/2008 VP1 gene, partial cds",VP1.gb,/home/max/Dropbox/FMDV_AMERICA/REPO/DATA/SEQUENCES/data_aquisition,636,8 KB,30-Dec-2008,United Arab Emirates,UAE/4/2008,,,O,
KM921877,55.9%,FMDV-O,"Foot-and-mouth disease virus - type O isolate UAE/1/2014 VP1 gene, partial cds",VP1.gb,/home/max/Dropbox/FMDV_AMERICA/REPO/DATA/SEQUENCES/data_aquisition,639,9 KB,08-Jan-2014,United Arab Emirates: Abu Dhabi,UAE/1/2014,,,O,
KM921878,55.9%,FMDV-O,"Foot-and-mouth disease virus - type O isolate UAE/2/2014 VP1 gene, partial cds",VP1.gb,/home/max/Dropbox/FMDV_AMERICA/REPO/DATA/SEQUENCES/data_aquisition,639,9 KB,08-Jan-2014,United Arab Emirates: Abu Dhabi,UAE/2/2014,,,O,
KP025678,56.3%,FMDV-SAT1,"Foot-and-mouth disease virus - type SAT 1 isolate UGA-116-13 virus protein 1 gene, partial cds",VP1.gb,/home/max/Dropbox/FMDV_AMERICA/REPO/DATA/SEQUENCES/data_aquisition,663,9 KB,28-Aug-2011,Uganda,UGA-116-13,,,SAT1,
KP025679,56.3%,FMDV-SAT1,"Foot-and-mouth disease virus - type SAT 1 isolate UGA-161-13 virus protein 1 gene, partial cds",VP1.gb,/home/max/Dropbox/FMDV_AMERICA/REPO/DATA/SEQUENCES/data_aquisition,663,9 KB,28-Aug-2011,Uganda,UGA-161-13,,,SAT1,
KP031707,56.8%,FMDV-SAT2,"Foot-and-mouth disease virus - type SAT 2 strain fayoum 2012 capsid protein gene, partial cds",VP1.gb,/home/max/Dropbox/FMDV_AMERICA/REPO/DATA/SEQUENCES/data_aquisition,648,9 KB,20-Feb-2012,Egypt,,,,,fayoum 2012
KP089984,58.4%,FMDV-A,"Foot-and-mouth disease virus - type A isolate U74/13 VP1 gene, partial cds",VP1.gb,/home/max/Dropbox/FMDV_AMERICA/REPO/DATA/SEQUENCES/data_aquisition,639,8 KB,26-Apr-2013,Uganda: Wakiso district,U74/13,,,A,
KP089985,58.4%,FMDV-A,"Foot-and-mouth disease virus - type A isolate U75/13 VP1 gene, partial cds",VP1.gb,/home/max/Dropbox/FMDV_AMERICA/REPO/DATA/SEQUENCES/data_aquisition,639,8 KB,26-Apr-2013,Uganda: Wakiso district,U75/13,,,A,
KP089986,57.1%,FMDV-SAT2,"Foot-and-mouth disease virus - type SAT 2 isolate U30/13 VP1 gene, partial cds",VP1.gb,/home/max/Dropbox/FMDV_AMERICA/REPO/DATA/SEQUENCES/data_aquisition,648,8 KB,08-Feb-2013,Uganda: Isingiro district,U30/13,,,SAT 2,
KP089987,57.3%,FMDV-SAT2,"Foot-and-mouth disease virus - type SAT 2 isolate U35/13 VP1 gene, partial cds",VP1.gb,/home/max/Dropbox/FMDV_AMERICA/REPO/DATA/SEQUENCES/data_aquisition,648,8 KB,08-Feb-2013,Uganda: Isingiro district,U35/13,,,SAT 2,
KP089988,57.1%,FMDV-SAT2,"Foot-and-mouth disease virus - type SAT 2 isolate U45/13 VP1 gene, partial cds",VP1.gb,/home/max/Dropbox/FMDV_AMERICA/REPO/DATA/SEQUENCES/data_aquisition,648,8 KB,08-Feb-2013,Uganda: Isingiro district,U45/13,,,SAT 2,
KP089989,57.1%,FMDV-SAT2,"Foot-and-mouth disease virus - type SAT 2 isolate U69/13 VP1 gene, partial cds",VP1.gb,/home/max/Dropbox/FMDV_AMERICA/REPO/DATA/SEQUENCES/data_aquisition,648,8 KB,08-Feb-2013,Uganda: Isingiro district,U69/13,,,SAT 2,
KP089990,57.1%,FMDV-SAT2,"Foot-and-mouth disease virus - type SAT 2 isolate U73/13 VP1 gene, partial cds",VP1.gb,/home/max/Dropbox/FMDV_AMERICA/REPO/DATA/SEQUENCES/data_aquisition,648,8 KB,08-Feb-2013,Uganda: Isingiro district,U73/13,,,SAT 2,
KP121442,56.3%,FMDV-O,"Foot-and-mouth disease virus - type O isolate Mans VP1 gene, partial cds",VP1.gb,/home/max/Dropbox/FMDV_AMERICA/REPO/DATA/SEQUENCES/data_aquisition,675,8 KB,2014,Egypt,Mans,,,O,
KP202877,56.1%,FMDV-O,"Foot-and-mouth disease virus - type O isolate O/KEN/77/78 capsid protein gene, partial cds",VP1.gb,/home/max/Dropbox/FMDV_AMERICA/REPO/DATA/SEQUENCES/data_aquisition,2202,10 KB,1978,Kenya,O/KEN/77/78,,,O,
KP202878,54.5%,FMDV-O,"Foot-and-mouth disease virus - type O isolate O/TUR/5/2009 capsid protein gene, partial cds",VP1.gb,/home/max/Dropbox/FMDV_AMERICA/REPO/DATA/SEQUENCES/data_aquisition,2202,10 KB,2009,Turkey,O/TUR/5/2009,,,O,
KP263443,59.0%,FMDV-SAT1,"Foot-and-mouth disease virus - type SAT 1 isolate Ken/TSE1/2012 VP1 gene, partial cds",VP1.gb,/home/max/Dropbox/FMDV_AMERICA/REPO/DATA/SEQUENCES/data_aquisition,639,9 KB,2012,Kenya: Taita,Ken/TSE1/2012,,,,
KP263444,59.5%,FMDV-SAT1,"Foot-and-mouth disease virus - type SAT 1 isolate K159/2012 VP1 gene, partial cds",VP1.gb,/home/max/Dropbox/FMDV_AMERICA/REPO/DATA/SEQUENCES/data_aquisition,639,8 KB,2012,Kenya: Meru,K159/2012,,,,
KP263445,59.6%,FMDV-SAT1,"Foot-and-mouth disease virus - type SAT 1 isolate K127/2011 VP1 gene, partial cds",VP1.gb,/home/max/Dropbox/FMDV_AMERICA/REPO/DATA/SEQUENCES/data_aquisition,639,8 KB,2011,Kenya: Taita-Taveta,K127/2011,,,,
KP263446,59.5%,FMDV-SAT1,"Foot-and-mouth disease virus - type SAT 1 isolate K56/2010 VP1 gene, partial cds",VP1.gb,/home/max/Dropbox/FMDV_AMERICA/REPO/DATA/SEQUENCES/data_aquisition,639,8 KB,2010,Kenya: Laikipia,K56/2010,,,,
KP263447,55.0%,FMDV-SAT2,"Foot-and-mouth disease virus - type SAT 2 isolate KenMMB37/2012 VP1 gene, partial cds",VP1.gb,/home/max/Dropbox/FMDV_AMERICA/REPO/DATA/SEQUENCES/data_aquisition,639,9 KB,2012,Kenya: Narok,KenMMB37/2012,,,,
KP263448,56.8%,FMDV-SAT2,"Foot-and-mouth disease virus - type SAT 2 isolate K146/2012 VP1 gene, partial cds",VP1.gb,/home/max/Dropbox/FMDV_AMERICA/REPO/DATA/SEQUENCES/data_aquisition,639,8 KB,2012,Kenya: Nakuru North,K146/2012,,,,
KP263449,57.4%,FMDV-SAT2,"Foot-and-mouth disease virus - type SAT 2 isolate K125/2012 VP1 gene, partial cds",VP1.gb,/home/max/Dropbox/FMDV_AMERICA/REPO/DATA/SEQUENCES/data_aquisition,639,8 KB,2012,Kenya: Kisii,K125/2012,,,,
KP263450,57.4%,FMDV-SAT2,"Foot-and-mouth disease virus - type SAT 2 isolate K126/2012 VP1 gene, partial cds",VP1.gb,/home/max/Dropbox/FMDV_AMERICA/REPO/DATA/SEQUENCES/data_aquisition,639,8 KB,2012,Kenya: Nakuru,K126/2012,,,,
KP263451,56.7%,FMDV-SAT2,"Foot-and-mouth disease virus - type SAT 2 isolate K53/2012 VP1 gene, partial cds",VP1.gb,/home/max/Dropbox/FMDV_AMERICA/REPO/DATA/SEQUENCES/data_aquisition,639,8 KB,2012,Kenya: Kericho,K53/2012,,,,
KP263452,56.8%,FMDV-SAT2,"Foot-and-mouth disease virus - type SAT 2 isolate K26/2012 VP1 gene, partial cds",VP1.gb,/home/max/Dropbox/FMDV_AMERICA/REPO/DATA/SEQUENCES/data_aquisition,639,8 KB,2012,Kenya: Narok South,K26/2012,,,,
KP263453,57.0%,FMDV-SAT2,"Foot-and-mouth disease virus - type SAT 2 isolate K28/2012 VP1 gene, partial cds",VP1.gb,/home/max/Dropbox/FMDV_AMERICA/REPO/DATA/SEQUENCES/data_aquisition,639,8 KB,2012,Kenya: Nyandarua,K28/2012,,,,
KP263454,57.3%,FMDV-SAT2,"Foot-and-mouth disease virus - type SAT 2 isolate K10/2012 VP1 gene, partial cds",VP1.gb,/home/max/Dropbox/FMDV_AMERICA/REPO/DATA/SEQUENCES/data_aquisition,639,8 KB,2012,Kenya: Bomet,K10/2012,,,,
KP263455,57.0%,FMDV-SAT2,"Foot-and-mouth disease virus - type SAT 2 isolate K46/2012 VP1 gene, partial cds",VP1.gb,/home/max/Dropbox/FMDV_AMERICA/REPO/DATA/SEQUENCES/data_aquisition,639,8 KB,2012,Kenya: Nakuru North,K46/2012,,,,
KP263456,57.0%,FMDV-SAT2,"Foot-and-mouth disease virus - type SAT 2 isolate K128/2011 VP1 gene, partial cds",VP1.gb,/home/max/Dropbox/FMDV_AMERICA/REPO/DATA/SEQUENCES/data_aquisition,639,8 KB,2011,Kenya: Nyandarua,K128/2011,,,,
KP263457,57.3%,FMDV-SAT2,"Foot-and-mouth disease virus - type SAT 2 isolate K30/2012 VP1 gene, partial cds",VP1.gb,/home/max/Dropbox/FMDV_AMERICA/REPO/DATA/SEQUENCES/data_aquisition,639,8 KB,2012,Kenya: Subukia,K30/2012,,,,
KP720594,55.0%,FMDV-O,"Foot-and-mouth disease virus - type O isolate O/PAK/20/2007 capsid protein gene, partial cds",VP1.gb,/home/max/Dropbox/FMDV_AMERICA/REPO/DATA/SEQUENCES/data_aquisition,2202,10 KB,2007,Pakistan,O/PAK/20/2007,,,O,
KP720595,55.0%,FMDV-O,"Foot-and-mouth disease virus - type O isolate O/PAK/50/2007 capsid protein gene, partial cds",VP1.gb,/home/max/Dropbox/FMDV_AMERICA/REPO/DATA/SEQUENCES/data_aquisition,2202,10 KB,2007,Pakistan,O/PAK/50/2007,,,O,
KP822942,55.7%,FMDV-O,"Foot-and-mouth disease virus - type O isolate IND 32/14 capsid protein gene, partial cds",VP1.gb,/home/max/Dropbox/FMDV_AMERICA/REPO/DATA/SEQUENCES/data_aquisition,2208,10 KB,28-Jan-2014,India,IND 32/14,,,O,
KP822943,56.3%,FMDV-Asia1,"Foot-and-mouth disease virus - type Asia 1 isolate IND 63/1972 capsid protein gene, partial cds",VP1.gb,/home/max/Dropbox/FMDV_AMERICA/REPO/DATA/SEQUENCES/data_aquisition,2196,10 KB,1972,India,IND 63/1972,,,Asia 1,
KP822944,54.7%,FMDV-Asia1,"Foot-and-mouth disease virus - type Asia 1 isolate IND 148/2011 capsid protein gene, partial cds",VP1.gb,/home/max/Dropbox/FMDV_AMERICA/REPO/DATA/SEQUENCES/data_aquisition,2199,10 KB,2011,India,IND 148/2011,,,Asia 1,
KP822945,56.0%,FMDV-O,"Foot-and-mouth disease virus - type O isolate IND70/12 capsid protein gene, partial cds",VP1.gb,/home/max/Dropbox/FMDV_AMERICA/REPO/DATA/SEQUENCES/data_aquisition,2208,10 KB,2012,India,IND70/12,,,O,
KP822946,55.3%,FMDV-O,"Foot-and-mouth disease virus - type O isolate IND 120/2002 capsid protein gene, partial cds",VP1.gb,/home/max/Dropbox/FMDV_AMERICA/REPO/DATA/SEQUENCES/data_aquisition,2208,10 KB,2002,India,IND 120/2002,,,O,
KP822947,55.0%,FMDV-O,"Foot-and-mouth disease virus - type O isolate IND R2/1975 capsid protein gene, partial cds",VP1.gb,/home/max/Dropbox/FMDV_AMERICA/REPO/DATA/SEQUENCES/data_aquisition,2208,10 KB,1975,India,IND R2/1975,,,O,
KP835578,55.9%,FMDV-O,"Foot-and-mouth disease virus - type O isolate IND 699/2013 capsid protein gene, partial cds",VP1.gb,/home/max/Dropbox/FMDV_AMERICA/REPO/DATA/SEQUENCES/data_aquisition,2208,10 KB,2013,India,IND 699/2013,,,O,
KP940473,53.3%,FMDV-O,"Foot-and-mouth disease virus - type O isolate FMD/O/Dakahlia/Egypt/2014 polyprotein gene, complete cds",VP1.gb,/home/max/Dropbox/FMDV_AMERICA/REPO/DATA/SEQUENCES/data_aquisition,7765,18 KB,2014,Egypt,FMD/O/Dakahlia/Egypt/2014,tongue epithelium,,O,
KP940474,53.6%,FMDV-A,"Foot-and-mouth disease virus - type A isolate FMD/A/El-Fayoum/Egypt/2014 polyprotein gene, complete cds",VP1.gb,/home/max/Dropbox/FMDV_AMERICA/REPO/DATA/SEQUENCES/data_aquisition,7281,18 KB,2014,Egypt,FMD/A/El-Fayoum/Egypt/2014,tongue epithelium,,A,
KR073010,54.0%,FMDV-Asia1,"Foot-and-mouth disease virus - type Asia 1 strain FMDV HN/CHA/06 polyprotein mRNA, complete cds",VP1.gb,/home/max/Dropbox/FMDV_AMERICA/REPO/DATA/SEQUENCES/data_aquisition,8236,16 KB,,,,,,,FMDV HN/CHA/06
KR092701,56.7%,FMDV-A,"Foot-and-mouth disease virus - type A strain A/Cairo/EGY/2013 structural protein VP1 gene, partial cds",VP1.gb,/home/max/Dropbox/FMDV_AMERICA/REPO/DATA/SEQUENCES/data_aquisition,734,7 KB,16-Dec-2013,Egypt,,,,A,A/Cairo/EGY/2013
KR108948,53.2%,FMDV-SAT1,"Foot-and-mouth disease virus - type SAT 1 isolate KNP/196/91/1 polyprotein gene, partial cds",VP1.gb,/home/max/Dropbox/FMDV_AMERICA/REPO/DATA/SEQUENCES/data_aquisition,8010,24 KB,2009,South Africa,KNP/196/91/1,,,SAT1,
KR108949,53.5%,FMDV-SAT2,"Foot-and-mouth disease virus - type SAT 2 isolate KNP-19-89 polyprotein gene, partial cds",VP1.gb,/home/max/Dropbox/FMDV_AMERICA/REPO/DATA/SEQUENCES/data_aquisition,8008,24 KB,2009,South Africa,KNP-19-89,,,SAT2,
KR108950,53.2%,FMDV-SAT3,"Foot-and-mouth disease virus - type SAT 3 isolate KNP-10-90 polyprotein gene, complete cds",VP1.gb,/home/max/Dropbox/FMDV_AMERICA/REPO/DATA/SEQUENCES/data_aquisition,8165,24 KB,2009,South Africa,KNP-10-90,,,SAT3,
KR108951,54.5%,FMDV-SAT1,"Foot-and-mouth disease virus - type SAT 1 isolate 123BK5 polyprotein gene, partial cds",VP1.gb,/home/max/Dropbox/FMDV_AMERICA/REPO/DATA/SEQUENCES/data_aquisition,2936,15 KB,2013,United Kingdom,123BK5,cell-line PK-15,,SAT1,
KR108952,54.6%,FMDV-SAT1,"Foot-and-mouth disease virus - type SAT 1 isolate 123ZZR5 polyprotein gene, partial cds",VP1.gb,/home/max/Dropbox/FMDV_AMERICA/REPO/DATA/SEQUENCES/data_aquisition,2936,15 KB,2013,United Kingdom,123ZZR5,cell-line PK-15,,SAT1,
KR108953,54.6%,FMDV-SAT1,"Foot-and-mouth disease virus - type SAT 1 isolate BK5 polyprotein gene, partial cds",VP1.gb,/home/max/Dropbox/FMDV_AMERICA/REPO/DATA/SEQUENCES/data_aquisition,2936,15 KB,2013,United Kingdom,BK5,cell-line PK-15,,SAT1,
KR108954,54.6%,FMDV-SAT1,"Foot-and-mouth disease virus - type SAT 1 isolate ZZR5 polyprotein gene, partial cds",VP1.gb,/home/max/Dropbox/FMDV_AMERICA/REPO/DATA/SEQUENCES/data_aquisition,2936,15 KB,2013,United Kingdom,ZZR5,cell-line PK-15,,SAT1,
KR108955,54.6%,FMDV-SAT2,"Foot-and-mouth disease virus - type SAT 2 isolate 123BK5 polyprotein gene, partial cds",VP1.gb,/home/max/Dropbox/FMDV_AMERICA/REPO/DATA/SEQUENCES/data_aquisition,2979,15 KB,2013,United Kingdom,123BK5,cell-line PK-15,,SAT2,
KR108956,54.7%,FMDV-SAT2,"UNVERIFIED: Foot-and-mouth disease virus - type SAT 2 isolate 123ZZR5 polyprotein-like gene, partial sequence",VP1.gb,/home/max/Dropbox/FMDV_AMERICA/REPO/DATA/SEQUENCES/data_aquisition,2981,11 KB,2013,United Kingdom,123ZZR5,cell-line PK-15,,SAT2,
KR108957,54.6%,FMDV-SAT2,"Foot-and-mouth disease virus - type SAT 2 isolate BK5 polyprotein gene, partial cds",VP1.gb,/home/max/Dropbox/FMDV_AMERICA/REPO/DATA/SEQUENCES/data_aquisition,2981,15 KB,2013,United Kingdom,BK5,cell-line PK-15,,SAT2,
KR108958,54.6%,FMDV-SAT2,"Foot-and-mouth disease virus - type SAT 2 isolate ZZR5 polyprotein gene, partial cds",VP1.gb,/home/max/Dropbox/FMDV_AMERICA/REPO/DATA/SEQUENCES/data_aquisition,2981,15 KB,2013,United Kingdom,ZZR5,cell-line PK-15,,SAT2,
KR108959,54.4%,FMDV-SAT3,"Foot-and-mouth disease virus - type SAT 3 isolate 123ZZR5 polyprotein gene, partial cds",VP1.gb,/home/max/Dropbox/FMDV_AMERICA/REPO/DATA/SEQUENCES/data_aquisition,2878,15 KB,2013,United Kingdom,123ZZR5,cell-line PK-15,,SAT3,
KR108960,54.3%,FMDV-SAT3,"UNVERIFIED: Foot-and-mouth disease virus - type SAT 3 isolate BK5 polyprotein-like gene, partial sequence",VP1.gb,/home/max/Dropbox/FMDV_AMERICA/REPO/DATA/SEQUENCES/data_aquisition,2877,11 KB,2013,United Kingdom,BK5,cell-line PK-15,,SAT3,
KR108961,54.2%,FMDV-SAT3,"Foot-and-mouth disease virus - type SAT 3 isolate ZZR5 polyprotein gene, partial cds",VP1.gb,/home/max/Dropbox/FMDV_AMERICA/REPO/DATA/SEQUENCES/data_aquisition,2878,15 KB,2013,United Kingdom,ZZR5,cell-line PK-15,,SAT3,
KR108962,54.7%,FMDV-SAT1,"Foot-and-mouth disease virus - type SAT 1 isolate O1K polyprotein gene, partial cds",VP1.gb,/home/max/Dropbox/FMDV_AMERICA/REPO/DATA/SEQUENCES/data_aquisition,2507,14 KB,2013,United Kingdom,O1K,cell-line PK-15,,SAT1,
KR108963,54.9%,FMDV-SAT2,"Foot-and-mouth disease virus - type SAT 2 isolate O1K polyprotein gene, partial cds",VP1.gb,/home/max/Dropbox/FMDV_AMERICA/REPO/DATA/SEQUENCES/data_aquisition,2859,14 KB,2013,United Kingdom,O1K,cell-line PK-15,,SAT2,
KR108964,54.6%,FMDV-SAT3,"Foot-and-mouth disease virus - type SAT 3 isolate O1K polyprotein gene, partial cds",VP1.gb,/home/max/Dropbox/FMDV_AMERICA/REPO/DATA/SEQUENCES/data_aquisition,2274,13 KB,2013,United Kingdom,O1K,cell-line PK-15,,SAT3,
KR188451,59.1%,FMDV-SAT1,"Foot-and-mouth disease virus - type SAT 1 isolate KEN/21/2004 (K110/04) VP1 protein gene, partial cds",VP1.gb,/home/max/Dropbox/FMDV_AMERICA/REPO/DATA/SEQUENCES/data_aquisition,663,8 KB,11-Jun-2004,Kenya,KEN/21/2004 (K110/04),,,SAT1,
KR188452,58.5%,FMDV-SAT1,"Foot-and-mouth disease virus - type SAT 1 isolate KEN/1/2005 (K4/05) VP1 protein gene, partial cds",VP1.gb,/home/max/Dropbox/FMDV_AMERICA/REPO/DATA/SEQUENCES/data_aquisition,663,8 KB,18-Jan-2005,Kenya,KEN/1/2005 (K4/05),,,SAT1,
KR188453,58.5%,FMDV-SAT1,"Foot-and-mouth disease virus - type SAT 1 isolate KEN/5/2006 (K8/06) VP1 protein gene, partial cds",VP1.gb,/home/max/Dropbox/FMDV_AMERICA/REPO/DATA/SEQUENCES/data_aquisition,663,8 KB,02-Feb-2006,Kenya,KEN/5/2006 (K8/06),,,SAT1,
KR188454,58.4%,FMDV-SAT1,"Foot-and-mouth disease virus - type SAT 1 isolate KEN/10/2006 (K28/06) VP1 protein gene, partial cds",VP1.gb,/home/max/Dropbox/FMDV_AMERICA/REPO/DATA/SEQUENCES/data_aquisition,663,8 KB,09-May-2006,Kenya,KEN/10/2006 (K28/06),,,SAT1,
KR188455,58.2%,FMDV-SAT1,"Foot-and-mouth disease virus - type SAT 1 isolate KEN/22/2008 (K61/08) VP1 protein gene, partial cds",VP1.gb,/home/max/Dropbox/FMDV_AMERICA/REPO/DATA/SEQUENCES/data_aquisition,663,8 KB,01-Jun-2008,"Kenya: Taita-Taveta, Coast",KEN/22/2008 (K61/08),,,SAT1,
KR188456,58.8%,FMDV-SAT1,"Foot-and-mouth disease virus - type SAT 1 isolate KEN/1/2010 (K1/10) VP1 protein gene, partial cds",VP1.gb,/home/max/Dropbox/FMDV_AMERICA/REPO/DATA/SEQUENCES/data_aquisition,663,8 KB,04-Jan-2010,"Kenya: Maragwa Town, Muranga, Central",KEN/1/2010 (K1/10),,,SAT1,
KR188457,58.7%,FMDV-SAT1,"Foot-and-mouth disease virus - type SAT 1 isolate KEN/3/2010 (K3/10) VP1 protein gene, partial cds",VP1.gb,/home/max/Dropbox/FMDV_AMERICA/REPO/DATA/SEQUENCES/data_aquisition,663,8 KB,08-Jan-2010,Kenya: Kasarani,KEN/3/2010 (K3/10),,,SAT1,
KR188458,58.8%,FMDV-SAT1,"Foot-and-mouth disease virus - type SAT 1 isolate KEN/4/2010 (K8/10) VP1 protein gene, partial cds",VP1.gb,/home/max/Dropbox/FMDV_AMERICA/REPO/DATA/SEQUENCES/data_aquisition,663,8 KB,15-Jan-2010,"Kenya: Klangari, Kandara, Central",KEN/4/2010 (K8/10),,,SAT1,
KR188459,58.8%,FMDV-SAT1,"Foot-and-mouth disease virus - type SAT 1 isolate KEN/5/2010 (K9/10) VP1 protein gene, partial cds",VP1.gb,/home/max/Dropbox/FMDV_AMERICA/REPO/DATA/SEQUENCES/data_aquisition,663,8 KB,15-Jan-2010,"Kenya: Maragwa Town, Muranga, Central",KEN/5/2010 (K9/10),,,SAT1,
KR188460,58.8%,FMDV-SAT1,"Foot-and-mouth disease virus - type SAT 1 isolate KEN/6/2010 (K10/10) VP1 protein gene, partial cds",VP1.gb,/home/max/Dropbox/FMDV_AMERICA/REPO/DATA/SEQUENCES/data_aquisition,663,8 KB,15-Jan-2010,"Kenya: Thika, Central",KEN/6/2010 (K10/10),,,SAT1,
KR188461,58.8%,FMDV-SAT1,"Foot-and-mouth disease virus - type SAT 1 isolate KEN/8/2010 (K15/10) VP1 protein gene, partial cds",VP1.gb,/home/max/Dropbox/FMDV_AMERICA/REPO/DATA/SEQUENCES/data_aquisition,663,8 KB,18-Jan-2010,"Kenya: Thika, Nuigara-Kihumboini",KEN/8/2010 (K15/10),,,SAT1,
KR188462,58.7%,FMDV-SAT1,"Foot-and-mouth disease virus - type SAT 1 isolate KEN/10/2010 (K20/10) VP1 protein gene, partial cds",VP1.gb,/home/max/Dropbox/FMDV_AMERICA/REPO/DATA/SEQUENCES/data_aquisition,663,8 KB,20-Jan-2010,"Kenya: Kamiti, Klambu E, Central",KEN/10/2010 (K20/10),,,SAT1,
KR188463,58.8%,FMDV-SAT1,"Foot-and-mouth disease virus - type SAT 1 isolate KEN/12/2010 (K22/10) VP1 protein gene, partial cds",VP1.gb,/home/max/Dropbox/FMDV_AMERICA/REPO/DATA/SEQUENCES/data_aquisition,663,8 KB,19-Jan-2010,"Kenya: Vote, Mutomo, Eastern",KEN/12/2010 (K22/10),,,SAT1,
KR188464,58.8%,FMDV-SAT1,"Foot-and-mouth disease virus - type SAT 1 isolate KEN/13/2010 (K25/10) VP1 protein gene, partial cds",VP1.gb,/home/max/Dropbox/FMDV_AMERICA/REPO/DATA/SEQUENCES/data_aquisition,663,8 KB,30-Jan-2010,Kenya: Embu,KEN/13/2010 (K25/10),,,SAT1,
KR188465,58.8%,FMDV-SAT1,"Foot-and-mouth disease virus - type SAT 1 isolate KEN/14/2010 (K27/10) VP1 protein gene, partial cds",VP1.gb,/home/max/Dropbox/FMDV_AMERICA/REPO/DATA/SEQUENCES/data_aquisition,663,8 KB,05-Feb-2010,"Kenya: Gikambura, Kikuyu",KEN/14/2010 (K27/10),,,SAT1,
KR188466,58.7%,FMDV-SAT1,"Foot-and-mouth disease virus - type SAT 1 isolate KEN/71/2010 (K38/10) VP1 protein gene, partial cds",VP1.gb,/home/max/Dropbox/FMDV_AMERICA/REPO/DATA/SEQUENCES/data_aquisition,663,8 KB,21-Feb-2010,"Kenya: Gaciriro, Mukurweini, Central",KEN/71/2010 (K38/10),,,SAT1,
KR188467,59.0%,FMDV-SAT1,"Foot-and-mouth disease virus - type SAT 1 isolate KEN/72/2010 (K39/10) VP1 protein gene, partial cds",VP1.gb,/home/max/Dropbox/FMDV_AMERICA/REPO/DATA/SEQUENCES/data_aquisition,663,8 KB,24-Feb-2010,"Kenya: UIOIN, Central",KEN/72/2010 (K39/10),,,SAT1,
